"stand","trap","year","side","firstyeardata","trap.X","size","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totfilledseeds","totemptyseeds","allseeds"
"AO03",4,2015,"E",2010,49.7,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AO03",4,2015,"E",2010,49.7,0.17008125,"THPL",69,57,23,56,78,734.942858192776,793.738286848198,1528.68114504097
"AO03",4,2015,"E",2010,49.7,0.17008125,"TSHE",48,101,24,12,17,352.772571932532,693.78605813398,1046.55863006651
"AO03",4,2015,"E",2010,49.7,0.17008125,"PSME",25,39,2,36,5,358.652114798074,258.699886083857,617.352000881931
"AO03",4,2016,"E",2010,49.7,0.17008125,"PSME",4,3,3,2,4,35.2772571932532,41.1568000587954,76.4340572520487
"AO03",4,2016,"E",2010,49.7,0.17008125,"THPL",26,48,8,5,29,182.265828831808,452.72480064675,634.990629478558
"AO03",4,2016,"E",2010,49.7,0.17008125,"TSHE",141,61,19,21,27,952.485944217837,517.399772167714,1469.88571638555
"AO03",4,2017,"E",2010,49.7,0.17008125,"THPL",32,15,0,0,0,188.145371697351,88.1931429831331,276.338514680484
"AO03",4,2017,"E",2010,49.7,0.17008125,"TSHE",348,30,27,335,5,4015.72777716533,205.784000293977,4221.5117774593
"AO03",4,2017,"E",2010,49.7,0.17008125,"PSME",8,0,2,7,0,88.1931429831331,0,88.1931429831331
"AO03",4,2017,"E",2010,49.7,0.17008125,"ABAM",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"AO03",4,2018,"E",2010,49.7,0.17008125,"TSHE",35,39,12,1,4,211.663543159519,252.820343218315,464.483886377834
"AO03",4,2018,"E",2010,49.7,0.17008125,"PSME",20,26,1,4,0,141.109028773013,152.868114504097,293.97714327711
"AO03",4,2018,"E",2010,49.7,0.17008125,"THPL",13,15,18,4,27,99.9522287142175,246.940800352773,346.89302906699
"AO03",4,2019,"E",2010,49.7,0.17008125,"ABAM",7,2,0,1,0,47.0363429243376,11.7590857310844,58.795428655422
"AO03",4,2019,"E",2010,49.7,0.17008125,"TSHE",555,56,8,16,3,3357.2189762246,346.89302906699,3704.11200529159
"AO03",4,2019,"E",2010,49.7,0.17008125,"PSME",40,45,2,32,8,423.327086319039,311.615771873737,734.942858192775
"AO03",4,2019,"E",2010,49.7,0.17008125,"THPL",1098,55,10,69,2,6861.42652408775,335.133943335906,7196.56046742366
"AO03",4,2020,"E",2010,49.7,0.17008125,"PSME",69,50,7,0,0,405.688457722412,293.97714327711,699.665600999522
"AO03",4,2020,"E",2010,49.7,0.17008125,"THPL",360,249,54,76,164,2563.4806893764,2428.25120346893,4991.73189284533
"AO03",4,2020,"E",2010,49.7,0.17008125,"TSHE",179,45,13,17,6,1152.39040164627,299.856686142652,1452.24708778892
"AO03",4,2021,"E",2010,49.7,0.17008125,"TSHE",16,6,27,3,2,111.711314445302,47.0363429243376,158.74765736964
"AO03",4,2021,"E",2010,49.7,0.17008125,"THPL",9,11,20,25,23,199.904457428435,199.904457428435,399.80891485687
"AO03",4,2021,"E",2010,49.7,0.17008125,"PSME",4,1,0,0,0,23.5181714621688,5.8795428655422,29.397714327711
"AO03",4,2022,"E",2010,49.7,0.17008125,"THPL",167,446,0,0,0,981.883658545548,2622.27611803182,3604.15977657737
"AO03",4,2022,"E",2010,49.7,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AO03",4,2022,"E",2010,49.7,0.17008125,"PSME",15,26,2,4,35,111.711314445302,358.652114798074,470.363429243376
"AO03",4,2022,"E",2010,49.7,0.17008125,"TSHE",244,67,12,15,9,1522.80160217543,446.845257781208,1969.64685995664
"AO03",4,2022,"E",2010,49.7,0.17008125,"Acer",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AO03",5,2010,"E",2010,53.9,0.17008125,"THPL",46,3,0,0,0,270.458971814941,17.6386285966266,288.097600411568
"AO03",5,2010,"E",2010,53.9,0.17008125,"PSME",12,0,4,0,0,70.5545143865065,0,70.5545143865065
"AO03",5,2010,"E",2010,53.9,0.17008125,"TSHE",147,59,4,0,0,864.292801234704,346.89302906699,1211.18583030169
"AO03",5,2011,"E",2010,53.9,0.17008125,"TSHE",26,16,9,0,0,152.868114504097,94.0726858486753,246.940800352773
"AO03",5,2011,"E",2010,53.9,0.17008125,"ABAM",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AO03",5,2011,"E",2010,53.9,0.17008125,"THPL",17,0,2,0,0,99.9522287142175,0,99.9522287142175
"AO03",5,2011,"E",2010,53.9,0.17008125,"PSME",5,1,1,0,0,29.397714327711,5.8795428655422,35.2772571932532
"AO03",5,2012,"E",2010,53.9,0.17008125,"THPL",10,11,0,0,0,58.795428655422,64.6749715209642,123.470400176386
"AO03",5,2012,"E",2010,53.9,0.17008125,"ABAM",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AO03",5,2012,"E",2010,53.9,0.17008125,"TSHE",188,45,2,0,0,1105.35405872193,264.579428949399,1369.93348767133
"AO03",5,2012,"E",2010,53.9,0.17008125,"PSME",11,0,0,0,0,64.6749715209642,0,64.6749715209642
"AO03",5,2013,"E",2010,53.9,0.17008125,"PSME",3,3,2,2,5,29.397714327711,47.0363429243376,76.4340572520487
"AO03",5,2013,"E",2010,53.9,0.17008125,"TSHE",17,43,3,6,15,135.229485907471,341.013486201448,476.242972108919
"AO03",5,2013,"E",2010,53.9,0.17008125,"THPL",10,30,1,0,0,58.795428655422,176.386285966266,235.181714621688
"AO03",5,2014,"E",2010,53.9,0.17008125,"THPL",241,139,0,0,0,1416.96983059567,817.256458310366,2234.22628890604
"AO03",5,2014,"E",2010,53.9,0.17008125,"ABAM",1,3,6,0,0,5.8795428655422,17.6386285966266,23.5181714621688
"AO03",5,2014,"E",2010,53.9,0.17008125,"TSHE",130,113,0,0,0,764.340572520487,664.388343806269,1428.72891632676
"AO03",5,2014,"E",2010,53.9,0.17008125,"PSME",19,21,4,0,0,111.711314445302,123.470400176386,235.181714621688
"AO03",5,2015,"E",2010,53.9,0.17008125,"TSHE",7,22,4,0,9,41.1568000587954,182.265828831808,223.422628890604
"AO03",5,2015,"E",2010,53.9,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AO03",5,2015,"E",2010,53.9,0.17008125,"PSME",13,22,5,0,2,76.4340572520487,141.109028773013,217.543086025062
"AO03",5,2015,"E",2010,53.9,0.17008125,"THPL",35,39,7,49,1,493.881600705545,235.181714621688,729.063315327233
"AO03",5,2016,"E",2010,53.9,0.17008125,"THPL",19,38,0,0,0,111.711314445302,223.422628890604,335.133943335906
"AO03",5,2016,"E",2010,53.9,0.17008125,"PSME",2,4,6,0,3,11.7590857310844,41.1568000587954,52.9158857898798
"AO03",5,2016,"E",2010,53.9,0.17008125,"TSHE",19,47,5,0,7,111.711314445302,317.495314739279,429.206629184581
"AO03",5,2017,"E",2010,53.9,0.17008125,"ABAM",5,0,0,0,0,29.397714327711,0,29.397714327711
"AO03",5,2017,"E",2010,53.9,0.17008125,"THPL",50,5,0,0,0,293.97714327711,29.397714327711,323.374857604821
"AO03",5,2017,"E",2010,53.9,0.17008125,"ABLA",10,2,0,0,0,58.795428655422,11.7590857310844,70.5545143865065
"AO03",5,2017,"E",2010,53.9,0.17008125,"PSME",19,3,1,0,0,111.711314445302,17.6386285966266,129.349943041928
"AO03",5,2017,"E",2010,53.9,0.17008125,"TSHE",106,112,2,0,6,623.231543747474,693.78605813398,1317.01760188145
"AO03",5,2018,"E",2010,53.9,0.17008125,"PSME",9,0,1,6,0,88.1931429831331,0,88.1931429831331
"AO03",5,2018,"E",2010,53.9,0.17008125,"TSHE",18,23,4,5,1,135.229485907471,141.109028773013,276.338514680484
"AO03",5,2018,"E",2010,53.9,0.17008125,"THPL",5,10,1,1,6,35.2772571932532,94.0726858486753,129.349943041928
"AO03",5,2019,"E",2010,53.9,0.17008125,"ABAM",9,2,0,0,0,52.9158857898798,11.7590857310844,64.6749715209642
"AO03",5,2019,"E",2010,53.9,0.17008125,"TSHE",393,64,5,19,2,2422.37166060339,388.049829125785,2810.42148972917
"AO03",5,2019,"E",2010,53.9,0.17008125,"THPL",832,303,1,0,2,4891.77966413111,1793.26057399037,6685.04023812149
"AO03",5,2019,"E",2010,53.9,0.17008125,"PSME",73,28,5,37,26,646.749715209643,317.495314739279,964.245029948922
"AO03",5,2020,"E",2010,53.9,0.17008125,"THPL",167,0,18,17,0,1081.83588725977,0,1081.83588725977
"AO03",5,2020,"E",2010,53.9,0.17008125,"PSME",3,3,5,4,4,41.1568000587954,41.1568000587954,82.3136001175909
"AO03",5,2020,"E",2010,53.9,0.17008125,"TSHE",20,4,13,0,0,117.590857310844,23.5181714621688,141.109028773013
"AO03",5,2021,"E",2010,53.9,0.17008125,"ABAM?",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AO03",5,2021,"E",2010,53.9,0.17008125,"THPL",3,4,9,55,5,341.013486201448,52.9158857898798,393.929371991328
"AO03",5,2021,"E",2010,53.9,0.17008125,"TSHE",27,12,6,2,2,170.506743100724,82.3136001175909,252.820343218315
"AO03",5,2021,"E",2010,53.9,0.17008125,"PSME",0,3,3,7,18,41.1568000587954,123.470400176386,164.627200235182
"AO03",5,2022,"E",2010,53.9,0.17008125,"Mistletoe",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AO03",5,2022,"E",2010,53.9,0.17008125,"PSME",16,12,3,34,22.5,293.97714327711,202.844228861206,496.821372138316
"AO03",5,2022,"E",2010,53.9,0.17008125,"TSHE",73,84,1,7,9,470.363429243376,546.797486495425,1017.1609157388
"AO03",5,2022,"E",2010,53.9,0.17008125,"ABAM",1,4,0,0,0,5.8795428655422,23.5181714621688,29.397714327711
"AO03",5,2022,"E",2010,53.9,0.17008125,"THPL",119,415,1,0,0,699.665600999522,2440.01028920001,3139.67589019954
"AO03",6,2010,"E",2010,57.9,0.17008125,"ABAM",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AO03",6,2010,"E",2010,57.9,0.17008125,"PSME",19,3,2,0,0,111.711314445302,17.6386285966266,129.349943041928
"AO03",6,2010,"E",2010,57.9,0.17008125,"TSHE",94,47,1,0,0,552.677029360967,276.338514680484,829.015544041451
"AO03",6,2010,"E",2010,57.9,0.17008125,"THPL",25,2,2,0,0,146.988571638555,11.7590857310844,158.74765736964
"AO03",6,2010,"E",2010,57.9,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AO03",6,2011,"E",2010,57.9,0.17008125,"THPL",7,1,2,0,0,41.1568000587954,5.8795428655422,47.0363429243376
"AO03",6,2011,"E",2010,57.9,0.17008125,"ABAM",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AO03",6,2011,"E",2010,57.9,0.17008125,"TSHE",14,21,3,0,0,82.3136001175909,123.470400176386,205.784000293977
"AO03",6,2011,"E",2010,57.9,0.17008125,"PSME",1,2,1,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"AO03",6,2012,"E",2010,57.9,0.17008125,"THPL",21,4,2,0,0,123.470400176386,23.5181714621688,146.988571638555
"AO03",6,2012,"E",2010,57.9,0.17008125,"TSHE",209,71,1,0,0,1228.82445889832,417.447543453497,1646.27200235182
"AO03",6,2012,"E",2010,57.9,0.17008125,"PSME",8,1,1,0,0,47.0363429243376,5.8795428655422,52.9158857898798
"AO03",6,2012,"E",2010,57.9,0.17008125,"ABAM",5,0,0,0,0,29.397714327711,0,29.397714327711
"AO03",6,2013,"E",2010,57.9,0.17008125,"PSME",1,4,4,0,4,5.8795428655422,47.0363429243376,52.9158857898798
"AO03",6,2013,"E",2010,57.9,0.17008125,"TSHE",10,32,2,0,0,58.795428655422,188.145371697351,246.940800352773
"AO03",6,2013,"E",2010,57.9,0.17008125,"THPL",8,18,0,0,0,47.0363429243376,105.83177157976,152.868114504097
"AO03",6,2014,"E",2010,57.9,0.17008125,"PSME",15,6,0,0,0,88.1931429831331,35.2772571932532,123.470400176386
"AO03",6,2014,"E",2010,57.9,0.17008125,"TSHE",41,121,1,0,0,241.06125748723,711.424686730607,952.485944217837
"AO03",6,2014,"E",2010,57.9,0.17008125,"THPL",57,165,0,0,0,335.133943335906,970.124572814464,1305.25851615037
"AO03",6,2014,"E",2010,57.9,0.17008125,"ABAM",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AO03",6,2015,"E",2010,57.9,0.17008125,"TSHE",15,28,0,0,0,88.1931429831331,164.627200235182,252.820343218315
"AO03",6,2015,"E",2010,57.9,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AO03",6,2015,"E",2010,57.9,0.17008125,"THPL",4,28,1,4,3,47.0363429243376,182.265828831808,229.302171756146
"AO03",6,2015,"E",2010,57.9,0.17008125,"PSME",10,7,8,116,26,740.822401058318,194.024914562893,934.84731562121
"AO03",6,2016,"E",2010,57.9,0.17008125,"THPL",6,19,2,0,0,35.2772571932532,111.711314445302,146.988571638555
"AO03",6,2016,"E",2010,57.9,0.17008125,"ABAM",2,8,0,0,0,11.7590857310844,47.0363429243376,58.795428655422
"AO03",6,2016,"E",2010,57.9,0.17008125,"PSME",5,12,7,15,5,117.590857310844,99.9522287142175,217.543086025062
"AO03",6,2016,"E",2010,57.9,0.17008125,"ALRU",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"AO03",6,2016,"E",2010,57.9,0.17008125,"TSHE",57,60,3,7,7,376.290743394701,393.929371991328,770.220115386029
"AO03",6,2016,"E",2010,57.9,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AO03",6,2017,"E",2010,57.9,0.17008125,"ABLA",10,1,0,0,0,58.795428655422,5.8795428655422,64.6749715209642
"AO03",6,2017,"E",2010,57.9,0.17008125,"ABAM",10,2,0,0,0,58.795428655422,11.7590857310844,70.5545143865065
"AO03",6,2017,"E",2010,57.9,0.17008125,"PSME",2,10,6,0,0,11.7590857310844,58.795428655422,70.5545143865065
"AO03",6,2017,"E",2010,57.9,0.17008125,"THPL",19,11,0,0,0,111.711314445302,64.6749715209642,176.386285966266
"AO03",6,2017,"E",2010,57.9,0.17008125,"TSHE",88,92,1,0,0,517.399772167714,540.917943629883,1058.3177157976
"AO03",6,2018,"E",2010,57.9,0.17008125,"PSME",24,8,11,12,4,211.663543159519,70.5545143865065,282.218057546026
"AO03",6,2018,"E",2010,57.9,0.17008125,"THPL",1,2,3,3,10,23.5181714621688,70.5545143865065,94.0726858486753
"AO03",6,2018,"E",2010,57.9,0.17008125,"TSHE",7,15,0,0,0,41.1568000587954,88.1931429831331,129.349943041928
"AO03",6,2019,"E",2010,57.9,0.17008125,"PSME",18,12,9,1,3,111.711314445302,88.1931429831331,199.904457428435
"AO03",6,2019,"E",2010,57.9,0.17008125,"ABAM",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"AO03",6,2019,"E",2010,57.9,0.17008125,"THPL",410,313,1,2,3,2422.37166060339,1857.93554551134,4280.30720611472
"AO03",6,2019,"E",2010,57.9,0.17008125,"TSHE",246,45,2,1,3,1452.24708778892,282.218057546026,1734.46514533495
"AO03",6,2020,"E",2010,57.9,0.17008125,"THPL",28,85,7,19,10,276.338514680484,558.556572226509,834.895086906993
"AO03",6,2020,"E",2010,57.9,0.17008125,"PSME",10,2,9,39,37,288.097600411568,229.302171756146,517.399772167714
"AO03",6,2020,"E",2010,57.9,0.17008125,"TSHE",17,4,3,1,0,105.83177157976,23.5181714621688,129.349943041928
"AO03",6,2021,"E",2010,57.9,0.17008125,"TSHE",22,1,2,0,0,129.349943041928,5.8795428655422,135.229485907471
"AO03",6,2021,"E",2010,57.9,0.17008125,"PSME",1,0,5,7,3,47.0363429243376,17.6386285966266,64.6749715209642
"AO03",6,2021,"E",2010,57.9,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AO03",6,2021,"E",2010,57.9,0.17008125,"THPL",7,2,3,6,0,76.4340572520487,11.7590857310844,88.1931429831331
"AO03",6,2022,"E",2010,57.9,0.17008125,"PSME",44,127,19,151,4,1146.51085878073,770.220115386029,1916.73097416676
"AO03",6,2022,"E",2010,57.9,0.17008125,"TSHE",78,228,1,2,0,470.363429243376,1340.53577334362,1810.899202587
"AO03",6,2022,"E",2010,57.9,0.17008125,"ABAM",3,3.5,0,0,0,17.6386285966266,20.5784000293977,38.2170286260243
"AO03",6,2022,"E",2010,57.9,0.17008125,"THPL",160,275,0,0,0,940.726858486753,1616.87428802411,2557.60114651086
"AR07",1,2009,"SW",2009,30.8,0.17008125,"TSME",5,0,0,0,0,29.397714327711,0,29.397714327711
"AR07",1,2009,"SW",2009,30.8,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",1,2009,"SW",2009,30.8,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AR07",1,2010,"SW",2009,30.8,0.17008125,"TSME",37,8,1,0,0,217.543086025062,47.0363429243376,264.579428949399
"AR07",1,2010,"SW",2009,30.8,0.17008125,"CANO",4,0,1,0,0,23.5181714621688,0,23.5181714621688
"AR07",1,2011,"SW",2009,30.8,0.17008125,"TSME",3,5,0,0,0,17.6386285966266,29.397714327711,47.0363429243376
"AR07",1,2012,"SW",2009,30.8,0.17008125,"ABAM",11,1,0,0,0,64.6749715209642,5.8795428655422,70.5545143865065
"AR07",1,2012,"SW",2009,30.8,0.17008125,"TSME",107,25,2,0,0,629.111086613016,146.988571638555,776.099658251571
"AR07",1,2012,"SW",2009,30.8,0.17008125,"CANO",2,2,1,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"AR07",1,2013,"SW",2009,30.8,0.17008125,"TSME",3,6,3,0,0,17.6386285966266,35.2772571932532,52.9158857898798
"AR07",1,2013,"SW",2009,30.8,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",1,2013,"SW",2009,30.8,0.17008125,"CANO",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AR07",1,2014,"SW",2009,30.8,0.17008125,"TSME",54,17,5,32,12,505.64068643663,170.506743100724,676.147429537354
"AR07",1,2014,"SW",2009,30.8,0.17008125,"ABGR",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"AR07",1,2014,"SW",2009,30.8,0.17008125,"TSHE",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"AR07",1,2014,"SW",2009,30.8,0.17008125,"ABAM",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AR07",1,2014,"SW",2009,30.8,0.17008125,"CANO",98,2,6,1,0,582.074743688678,11.7590857310844,593.833829419763
"AR07",1,2015,"SW",2009,30.8,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AR07",1,2015,"SW",2009,30.8,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",1,2015,"SW",2009,30.8,0.17008125,"CANO",0,0,1,0,0,0,0,0
"AR07",1,2015,"SW",2009,30.8,0.17008125,"TSME",19,17,6,26,36,264.579428949399,311.615771873737,576.195200823136
"AR07",1,2016,"SW",2009,30.8,0.17008125,"TSME",10,2,3,46,38,329.254400470363,235.181714621688,564.436115092052
"AR07",1,2016,"SW",2009,30.8,0.17008125,"CANO",2,0,1,2,0,23.5181714621688,0,23.5181714621688
"AR07",1,2016,"SW",2009,30.8,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",1,2017,"SW",2009,30.8,0.17008125,"TSME",29,3,5,43,26,423.327086319039,170.506743100724,593.833829419763
"AR07",1,2017,"SW",2009,30.8,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AR07",1,2017,"SW",2009,30.8,0.17008125,"CANO",20,0,0,0,0,117.590857310844,0,117.590857310844
"AR07",1,2018,"SW",2009,30.8,0.17008125,"TSME",3,4,1,1,0,23.5181714621688,23.5181714621688,47.0363429243376
"AR07",1,2018,"SW",2009,30.8,0.17008125,"CANO",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AR07",1,2019,"SW",2009,30.8,0.17008125,"TSME",111,4,1,0,0,652.629258075185,23.5181714621688,676.147429537353
"AR07",1,2019,"SW",2009,30.8,0.17008125,"CANO",60,1,5,17,0,452.72480064675,5.8795428655422,458.604343512292
"AR07",1,2019,"SW",2009,30.8,0.17008125,"ABAM",5,1,0,0,0,29.397714327711,5.8795428655422,35.2772571932532
"AR07",1,2020,"SW",2009,30.8,0.17008125,"CANO",3,0,5,9,0,70.5545143865065,0,70.5545143865065
"AR07",1,2020,"SW",2009,30.8,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AR07",1,2020,"SW",2009,30.8,0.17008125,"TSME",18,1,19,49,29,393.929371991328,176.386285966266,570.315657957594
"AR07",2,2009,"SW",2009,35.1,0.17008125,"TSME",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AR07",2,2009,"SW",2009,35.1,0.17008125,"CANO",6,0,6,0,0,35.2772571932532,0,35.2772571932532
"AR07",2,2010,"SW",2009,35.1,0.17008125,"TSME",28,2,0,0,0,164.627200235182,11.7590857310844,176.386285966266
"AR07",2,2010,"SW",2009,35.1,0.17008125,"ABPR",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",2,2010,"SW",2009,35.1,0.17008125,"CANO",6,0,0,0,0,35.2772571932532,0,35.2772571932532
"AR07",2,2010,"SW",2009,35.1,0.17008125,"TSHE",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",2,2010,"SW",2009,35.1,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"AR07",2,2011,"SW",2009,35.1,0.17008125,"CANO",5,0,6,0,0,29.397714327711,0,29.397714327711
"AR07",2,2011,"SW",2009,35.1,0.17008125,"TSME",1,0,1,0,0,5.8795428655422,0,5.8795428655422
"AR07",2,2012,"SW",2009,35.1,0.17008125,"TSME",71,36,0,0,0,417.447543453497,211.663543159519,629.111086613016
"AR07",2,2012,"SW",2009,35.1,0.17008125,"ABAM",3,0,0,0,0,17.6386285966266,0,17.6386285966266
"AR07",2,2012,"SW",2009,35.1,0.17008125,"CANO",4,4,3,0,0,23.5181714621688,23.5181714621688,47.0363429243376
"AR07",2,2013,"SW",2009,35.1,0.17008125,"CANO",6,2,4,2,1,47.0363429243376,17.6386285966266,64.6749715209642
"AR07",2,2013,"SW",2009,35.1,0.17008125,"TSME",3,3,0,0,0,17.6386285966266,17.6386285966266,35.2772571932532
"AR07",2,2014,"SW",2009,35.1,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AR07",2,2014,"SW",2009,35.1,0.17008125,"TSME",23,14,1,11,8,199.904457428435,129.349943041928,329.254400470363
"AR07",2,2014,"SW",2009,35.1,0.17008125,"CANO",102,1,8,0,0,599.713372285305,5.8795428655422,605.592915150847
"AR07",2,2015,"SW",2009,35.1,0.17008125,"TSME",11,0,5,63,0,435.086172050123,0,435.086172050123
"AR07",2,2015,"SW",2009,35.1,0.17008125,"CANO",5,0,11,6,0,64.6749715209642,0,64.6749715209642
"AR07",2,2016,"SW",2009,35.1,0.17008125,"TSME",4,3,0,0,0,23.5181714621688,17.6386285966266,41.1568000587954
"AR07",2,2017,"SW",2009,35.1,0.17008125,"CANO",10,0,3,16,0,152.868114504097,0,152.868114504097
"AR07",2,2017,"SW",2009,35.1,0.17008125,"TSME",38,2,1,19,0,335.133943335906,11.7590857310844,346.89302906699
"AR07",2,2018,"SW",2009,35.1,0.17008125,"TSME",2,2,1,0,1,11.7590857310844,17.6386285966266,29.397714327711
"AR07",2,2018,"SW",2009,35.1,0.17008125,"CANO",0,0,7,5,0,29.397714327711,0,29.397714327711
"AR07",2,2019,"SW",2009,35.1,0.17008125,"CANO",90,0,15,2,37,540.917943629883,217.543086025062,758.461029654944
"AR07",2,2019,"SW",2009,35.1,0.17008125,"TSME",105,11,0,0,0,617.352000881931,64.6749715209642,682.026972402896
"AR07",2,2019,"SW",2009,35.1,0.17008125,"ABAM",15,4,0,0,0,88.1931429831331,23.5181714621688,111.711314445302
"AR07",2,2020,"SW",2009,35.1,0.17008125,"TSME",2,1,1,2,0,23.5181714621688,5.8795428655422,29.397714327711
"AR07",2,2020,"SW",2009,35.1,0.17008125,"CANO",2,0,18,16,0,105.83177157976,0,105.83177157976
"AR07",3,2009,"SW",2009,41.3,0.17008125,"CANO",0,0,3,0,0,0,0,0
"AR07",3,2009,"SW",2009,41.3,0.17008125,"TSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"AR07",3,2010,"SW",2009,41.3,0.17008125,"TSME",38,0,0,0,0,223.422628890604,0,223.422628890604
"AR07",3,2010,"SW",2009,41.3,0.17008125,"CANO",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",3,2011,"SW",2009,41.3,0.17008125,"TSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AR07",3,2011,"SW",2009,41.3,0.17008125,"CANO",8,7,0,0,0,47.0363429243376,41.1568000587954,88.1931429831331
"AR07",3,2012,"SW",2009,41.3,0.17008125,"CANO",9,0,3,0,0,52.9158857898798,0,52.9158857898798
"AR07",3,2012,"SW",2009,41.3,0.17008125,"TSME",59,8,0,0,0,346.89302906699,47.0363429243376,393.929371991328
"AR07",3,2012,"SW",2009,41.3,0.17008125,"ABAM",7,1,0,0,0,41.1568000587954,5.8795428655422,47.0363429243376
"AR07",3,2013,"SW",2009,41.3,0.17008125,"TSME",1,5,0,0,0,5.8795428655422,29.397714327711,35.2772571932532
"AR07",3,2013,"SW",2009,41.3,0.17008125,"CANO",8,2,7,1,0,52.9158857898798,11.7590857310844,64.6749715209642
"AR07",3,2014,"SW",2009,41.3,0.17008125,"TSME",16,13,2,36,26,305.736229008195,229.302171756146,535.038400764341
"AR07",3,2014,"SW",2009,41.3,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"AR07",3,2014,"SW",2009,41.3,0.17008125,"CANO",62,0,4,0,0,364.531657663617,0,364.531657663617
"AR07",3,2015,"SW",2009,41.3,0.17008125,"TSME",8,2,0,0,0,47.0363429243376,11.7590857310844,58.795428655422
"AR07",3,2015,"SW",2009,41.3,0.17008125,"CANO",0,2,14,8,1,47.0363429243376,17.6386285966266,64.6749715209642
"AR07",3,2016,"SW",2009,41.3,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"AR07",3,2016,"SW",2009,41.3,0.17008125,"CANO",1,0,3,0,0,5.8795428655422,0,5.8795428655422
